Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensor,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,vision,api,jira
MCF-2020-0045252,Contract Permanent,Scientist (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,,Professional,Sciences  Laboratory  R&D,phd computer engineering computer science machine learning proficient python/matlab/ c++ programming asr / deep learning spirit problem solving excellent verbal written communication track international journals peer-,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0045273,Contract Permanent,Research Engineer (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,,Professional,Sciences  Laboratory  R&D,bachelor master computer engineering computer science machine learning proficient python/ c++ programming/java asr / deep learning spirit problem solving excellent verbal written communication,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0045268,Contract Permanent,Research Engineer (Aural & Language Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,,Professional,Sciences  Laboratory  R&D,bachelor master computer engineering computer science machine learning proficient python/ c++ programming/java asr / deep learning spirit problem solving excellent verbal written communication,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072989,Permanent,Integration Engineer,TALENTREQ PARTNERS (PTE. LTD.),Posted 27 Mar 2020,5,Senior Executive,Information Technology,involved development phases projects. . also processes deployment products communicate standards- direct smart . limited development. development support . based workflow. . company members . travel. bachelors degree information science engineering information systems equivalent sql relational databases linux environments python strong communication used clients documentation environment libraries: requests ( .b - .b ) standards json smart / decision-making time critical thinking key client provide service. attitude approach self-starter independently track record analytical creative,5000.0,12000.0,8500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
MCF-2020-0072935,Permanent,Lead Backend Engineer,HMLET CENTRAL PTE. LTD.,Posted 27 Mar 2020,4,Manager,Engineering,leading mentoring providing within code reviews maintain high development standards working engineering explore create new /architectures geared towards scale performance designing high- deadlines deliverables. qualifications computer science/ study . minimum 3 software development one object-oriented programming languages. working two : web /linux language / development. working proficiency communication written,8000.0,13000.0,10500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072869,Contract Permanent,Research Fellow  /  Senior Research Fellow,NATIONAL UNIVERSITY OF SINGAPORE,Posted 27 Mar 2020,,Non-executive,Engineering Sciences  Laboratory  R&D,collaborating partners industry lead / research limited topics: - contribute - papers . projects outcomes. respond deliverables research . phd degree phd degree computer mathematics engineering disciplines. . / . proficient communication . self-driven strong spirit. : - high- .,4500.0,7000.0,5750.0,Med,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072820,Permanent,Data Scientist - Self Serve Ads,TWITTER ASIA PACIFIC PTE. LTD.,Posted 27 Mar 2020,2,Junior Executive,Information Technology,expert data sources systems . dashboards reports. partner teams business problems data analytics. build maintain algorithms models revenue. findings organization. ba/ (computer science mathematics statistics .) 2+ predictive analytics/ /machine learning/data mining # data sources sql/ : pig/hive/map-reduce/ /spark/vertica one programming languages python java scala c++ space,8500.0,9500.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0071871,Contract Permanent,Research Engineer (Computer Science / Aerospace Engineering / Applied Mathematics) R00001676,NANYANG TECHNOLOGICAL UNIVERSITY,Posted 26 Mar 2020,2,Professional,Sciences  Laboratory  R&D,development artificial intelligence machine learning applied traffic management ( ) develop algorithms data processing & mining support implementation verification ai- bachelors degree higher computer engineering applied mathematics (bachelor degree master degree ) deep understanding theory application ai machine learning techniques programming python matlab r / c++ traffic management advantageous role including data version control database advantageous statistical methods / plus communication independent player,4500.0,6000.0,5250.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072145,Permanent,Research Associate / Engineer,HANALYTICS PTE. LTD.,Posted 26 Mar 2020,,Fresh/entry level,Engineering,things learn: computer vision / image learning flow theano python c++ learning rnn cnn neural,3600.0,6000.0,4800.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0072090,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,1,Executive,Information Technology,working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2019-0027099,Permanent,Software Engineer Search Language Processing - Apple Media Products,APPLE SOUTH ASIA PTE. LTD.,Posted 26 Mar 2020,10,Senior Executive,Engineering,5+ relevant industry language processing machine learning data pipelines scala . apple want : deep understanding search information retrieval ranking solutions lucene / solr / elasticsearch familiarity /b experimentation data/metric- development,8000.0,15000.0,11500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2019-0027098,Permanent,Software Engineer Search Language Processing - Apple Media Products,APPLE SOUTH ASIA PTE. LTD.,Posted 26 Mar 2020,5,Executive,Engineering,5+ relevant industry language processing machine learning data pipelines scala . apple want : deep understanding search information retrieval ranking solutions lucene / solr / elasticsearch familiarity /b experimentation data/metric- development,6000.0,11000.0,8500.0,High,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072513,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages understanding business functional specifications understanding existing program logic providing / agreeing estimates required development creation/ update detailed specifications program specifications program version control documentation coding new programs changes existing programs get code reviewed leads smes creation unit test plans execution unit tests preparation execution systems test plans scripts providing technical support quality assurance (qa) testing providing technical support user acceptance testing creation implementation/ back plans support handover documents providing technical support production implementations post-implementation support implementation warranty period working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072509,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages understanding business functional specifications understanding existing program logic providing / agreeing estimates required development creation/ update detailed specifications program specifications program version control documentation coding new programs changes existing programs get code reviewed leads smes creation unit test plans execution unit tests preparation execution systems test plans scripts providing technical support quality assurance (qa) testing providing technical support user acceptance testing creation implementation/ back plans support handover documents providing technical support production implementations post-implementation support implementation warranty period working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072508,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages understanding business functional specifications understanding existing program logic providing / agreeing estimates required development creation/ update detailed specifications program specifications program version control documentation coding new programs changes existing programs get code reviewed leads smes creation unit test plans execution unit tests preparation execution systems test plans scripts providing technical support quality assurance (qa) testing providing technical support user acceptance testing creation implementation/ back plans support handover documents providing technical support production implementations post-implementation support implementation warranty period working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats,7000.0,14000.0,10500.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0072505,Permanent,Java Software Engineer Payments Technology - Associate,JPMORGAN CHASE BANK N.A.,Posted 26 Mar 2020,5,Executive,Information Technology,bs/ba degree equivalent advanced application data infrastructure architecture disciplines understanding architecture across systems working proficiency developmental toolsets industry wide technology trends best practices large collaborative teams achieve organizational goals passionate building innovative culture proficiency one modern programming languages understanding business functional specifications understanding existing program logic providing / agreeing estimates required development creation/ update detailed specifications program specifications program version control documentation coding new programs changes existing programs get code reviewed leads smes creation unit test plans execution unit tests preparation execution systems test plans scripts providing technical support quality assurance (qa) testing providing technical support user acceptance testing creation implementation/ back plans support handover documents providing technical support production implementations post-implementation support implementation warranty period working eclipse / maven environments demonstrate junit unit testing fine tuning application response / performance testing web services mule mq / jms (message transfer process) version control tool git understanding banking risk compliance policies code scanning tools like black duck tools like sonar microsoft project word excel applications development financial applications including financial transaction processing settlement accounting familiarity swift (society worldwide interbank financial telecommunication) message formats,6000.0,12000.0,9000.0,High,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
